activity_id,source_system,source_record_id,activity_month,scope,facility_id,facility_name,facility_type,state_province,country,grid_region,product_line_id,product_line_name,product_family,activity_category,factor_type,activity_amount,activity_unit,cost_usd,evidence_reference,factor_id,factor_version,source_authority,factor_value_kg_co2e_per_unit,kg_co2e,metric_tons_co2e,has_negative_activity,has_missing_facility_id,has_missing_product_line_id,has_invalid_activity_month,has_unknown_activity_type,has_missing_facility_join,has_missing_product_line_join,has_missing_factor_join,is_reportable_emissions_row,qa_status_label
cb745141749c15479f334089af569437,packaging_materials,138,2025-04-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,glass,packaging_glass_kg,2298.5900,kg,1770.14,PKG-202504-FAC004-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2091.7169000000,2.0917169000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
a94922bbda595b2cbc11c7236559e671,packaging_materials,42,2025-02-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2170.6100,kg,1588.96,PKG-202502-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,1975.2551000000,1.9752551000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
d79a5f900b9042abe9d8d139c82451c9,packaging_materials,186,2025-06-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2531.6600,kg,1586.62,PKG-202506-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2303.8106000000,2.3038106000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
250b241fbe8f97503cb62d51d5a80931,packaging_materials,438,2026-01-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,1976.1400,kg,1025.77,PKG-202601-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,1798.2874000000,1.7982874000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
92f1dd90c41386efa2e91afa176a4526,packaging_materials,354,2025-10-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,glass,packaging_glass_kg,2883.0100,kg,1280.08,PKG-202510-FAC004-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2623.5391000000,2.6235391000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
de14b0f75f3e84cc6b376ad712bde14a,packaging_materials,234,2025-07-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,1903.6500,kg,1016.49,PKG-202507-FAC002-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,1732.3215000000,1.7323215000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
28cfd1a0a09e88296414aae9eece0096,packaging_materials,534,2026-03-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,glass,packaging_glass_kg,3330.0300,kg,1642.07,PKG-202603-FAC004-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,3030.3273000000,3.0303273000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
5404fd77648a895877ff2466ae48d8b3,packaging_materials,90,2025-03-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2620.7400,kg,2038.81,PKG-202503-FAC002-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2384.8734000000,2.3848734000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
b144890ccfc655b876ed73aa43fe35f9,packaging_materials,210,2025-06-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,glass,packaging_glass_kg,2958.8800,kg,2807.51,PKG-202506-FAC004-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2692.5808000000,2.6925808000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
60c9ee537802f99f776192313bd7061c,packaging_materials,6,2025-01-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2005.5900,kg,1731.68,PKG-202501-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,1825.0869000000,1.8250869000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
20dca1941f0e9f0d7ae72fac7e17f672,packaging_materials,66,2025-02-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,glass,packaging_glass_kg,2677.2300,kg,1785.98,PKG-202502-FAC004-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2436.2793000000,2.4362793000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
075fba166beae48beaa0fe88e51ac220,packaging_materials,294,2025-09-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,1895.4900,kg,1585.53,PKG-202509-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,1724.8959000000,1.7248959000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
c30501559051d63785d958b67e2bb6cb,packaging_materials,54,2025-02-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,1609.7300,kg,826.88,PKG-202502-FAC002-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,1464.8543000000,1.4648543000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
1921690fed9ccc586607dbed68503546,packaging_materials,78,2025-03-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,3640.7100,kg,3412.65,PKG-202503-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,3313.0461000000,3.3130461000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
e9d33fdd3a4b3db4431f7919e2000646,packaging_materials,318,2025-09-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,glass,packaging_glass_kg,2636.6900,kg,1075.85,PKG-202509-FAC004-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2399.3879000000,2.3993879000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
c6e3ce75a9541c4c58593415c0cce648,packaging_materials,18,2025-01-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2451.6600,kg,1792.11,PKG-202501-FAC002-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2231.0106000000,2.2310106000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
41e65e639c4dbe93181f667a61dbe988,packaging_materials,174,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,glass,packaging_glass_kg,2491.3300,kg,1598.47,PKG-202505-FAC004-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2267.1103000000,2.2671103000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
fe2e43275101cfe358c51366ee8e2ac0,packaging_materials,426,2025-12-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,glass,packaging_glass_kg,2252.1900,kg,1811.40,PKG-202512-FAC004-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2049.4929000000,2.0494929000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
98a06f423cfcbd1990b7b70e883da824,packaging_materials,114,2025-04-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2932.8500,kg,1720.56,PKG-202504-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2668.8935000000,2.6688935000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
34e94c801d9aea7e63e18e20395a41df,packaging_materials,378,2025-11-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2637.9300,kg,1692.98,PKG-202511-FAC002-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2400.5163000000,2.4005163000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
ee796a87f78175eb1041297eff5e1885,packaging_materials,402,2025-12-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2917.5000,kg,1616.57,PKG-202512-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2654.9250000000,2.6549250000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
ae6b6c94c08f3c12d9d67f31f5b96255,packaging_materials,222,2025-07-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,glass,packaging_glass_kg,2786.9800,kg,1347.49,PKG-202507-FAC001-PL002-GLA,EF_GLASS_KG_2025,2025.1,Synthetic material factor,0.910000,2536.1518000000,2.5361518000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
13300d9330344dff0c999e0ef21d45be,packaging_materials,340,2025-10-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,238.0200,kg,1844.78,PKG-202510-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,285.6240000000,0.28562400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
26a95b07a0289fe69199c18b47571db0,packaging_materials,184,2025-06-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,170.5900,kg,491.67,PKG-202506-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,204.7080000000,0.20470800000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
a97bfae3a95847b8b7ff5311e14aeb40,packaging_materials,316,2025-09-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,236.8100,kg,573.30,PKG-202509-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,284.1720000000,0.28417200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
c39fb6931a1d1be71cc5cbff5bfdc824,packaging_materials,28,2025-01-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,263.9900,kg,948.58,PKG-202501-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,316.7880000000,0.31678800000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
72bb1c00a5ecef800ddd2b081874b0ab,packaging_materials,448,2026-01-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,343.4000,kg,1756.63,PKG-202601-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,412.0800000000,0.41208000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
a9de3ebde2e42621a67246c2b82b99d3,packaging_materials,364,2025-11-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,207.6300,kg,636.28,PKG-202511-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,249.1560000000,0.24915600000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
5ed74e58487b2559df863a0a298cb5ff,packaging_materials,424,2025-12-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,291.2900,kg,1957.09,PKG-202512-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,349.5480000000,0.34954800000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
bfcfbb4e8f41e290d06b7e6db166014d,packaging_materials,376,2025-11-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,319.6500,kg,1212.50,PKG-202511-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,383.5800000000,0.38358000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
4b0c9a0159c868437dd8884fce0f8c45,packaging_materials,496,2026-02-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,250.0600,kg,1047.56,PKG-202602-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,300.0720000000,0.30007200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
2111f8277b0814410a1c26eaeca41f0a,packaging_materials,304,2025-09-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,188.6200,kg,1193.24,PKG-202509-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,226.3440000000,0.22634400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
f6213d8117693ce25d40ac7b3100b5d7,packaging_materials,196,2025-06-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,289.3700,kg,2742.03,PKG-202506-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,347.2440000000,0.34724400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
e8707ce08b39dce886f27fed5a0a35dd,packaging_materials,484,2026-02-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,220.2200,kg,1864.68,PKG-202602-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,264.2640000000,0.26426400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
c817b7e89aa76adbe6a1f61ee4cdd218,packaging_materials,412,2025-12-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,226.1300,kg,1954.81,PKG-202512-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,271.3560000000,0.27135600000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
90404e8a5c671afebec2e3ddfa117c55,packaging_materials,124,2025-04-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,280.8100,kg,2639.34,PKG-202504-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,336.9720000000,0.33697200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
1fbda931aac3bdb5598afa6533d6dbce,packaging_materials,88,2025-03-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,256.5600,kg,1339.29,PKG-202503-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,307.8720000000,0.30787200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
b5c4d0b453f8014b9ad54333043f5cc4,packaging_materials,160,2025-05-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,194.4700,kg,664.02,PKG-202505-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,233.3640000000,0.23336400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
69829127bf443966a23d7577e656af20,packaging_materials,268,2025-08-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,-228.1500,kg,844.31,PKG-202508-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,,,t,f,f,f,f,f,f,f,f,⚠️ Negative activity
69ddd41f66962224abe33aa27da6ebcf,packaging_materials,328,2025-10-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,257.5700,kg,1136.62,PKG-202510-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,309.0840000000,0.30908400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
05e4c604f05bc9b6024d1d8a91fb0124,packaging_materials,547,2025-11-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,319.6500,kg,1212.50,PKG-202511-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,383.5800000000,0.38358000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
183cd1a9dbe8565a32cd049942ec1a9c,packaging_materials,148,2025-05-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,279.1600,kg,1829.22,PKG-202505-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,334.9920000000,0.33499200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
0e9a23ec8c06610f6e4a2193bf199ad7,packaging_materials,532,2026-03-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,371.1200,kg,2920.80,PKG-202603-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,445.3440000000,0.44534400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
e94b2714ebdb31d61eb13835bec79bd9,packaging_materials,352,2025-10-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,323.5700,kg,2406.58,PKG-202510-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,388.2840000000,0.38828400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
5862e05a0312b6b395a4f691289c47c0,packaging_materials,232,2025-07-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,273.0900,kg,1519.04,PKG-202507-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,327.7080000000,0.32770800000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
1d00ae13f5c266835376c85e87f5ef0d,packaging_materials,64,2025-02-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,368.7200,kg,1320.10,PKG-202502-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,442.4640000000,0.44246400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
6df104ba2ac71c039399c3f9e50fece0,packaging_materials,208,2025-06-01,Scope 3,,,,,,,PL002,Beverages,beverage,paper,packaging_paper_kg,312.4500,kg,1369.08,PKG-202506-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,374.9400000000,0.37494000000000000000,f,t,f,f,f,t,f,f,f,⚠️ Missing facility ID
7c8caee64a1afa7bb80f98f5ef3a1eba,packaging_materials,52,2025-02-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,245.2500,kg,477.71,PKG-202502-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,294.3000000000,0.29430000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
d095a08445d109c182d5f1e302b8a27a,packaging_materials,292,2025-09-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,240.0500,kg,554.46,PKG-202509-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,288.0600000000,0.28806000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
bee71d02de2590cd55408e99e9d82d98,packaging_materials,172,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,276.1100,kg,1105.42,PKG-202505-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,331.3320000000,0.33133200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
f399b6bcf9b089414d527f1b2eacadc6,packaging_materials,256,2025-08-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,295.9100,kg,2209.85,PKG-202508-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,355.0920000000,0.35509200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
f16cdfb3b3c3ba6321727af964c58324,packaging_materials,112,2025-04-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,340.9900,kg,1285.47,PKG-202504-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,409.1880000000,0.40918800000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
1a50a3dba879c7bccf87013045517096,packaging_materials,16,2025-01-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,199.8600,kg,1860.97,PKG-202501-FAC002-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,239.8320000000,0.23983200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
4e0f469c9ee25c51b8c6f76f5e96aa63,packaging_materials,460,2026-01-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,263.3200,kg,2370.86,PKG-202601-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,315.9840000000,0.31598400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
2b653086aac5f26d5c8d7cae878151be,packaging_materials,508,2026-03-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,185.3200,kg,1052.99,PKG-202603-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,222.3840000000,0.22238400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
b8ba2645c6bb8d7d29bd87f4869c48f7,packaging_materials,388,2025-11-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,260.7500,kg,1996.17,PKG-202511-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,312.9000000000,0.31290000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
3a7cdd87b4d5734bc17b5cfc9f686e4d,packaging_materials,472,2026-02-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,240.2700,kg,1992.45,PKG-202602-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,288.3240000000,0.28832400000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
b0d5ed749c37a3398f26f19e4e5d43c9,packaging_materials,244,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,262.1600,kg,1392.53,PKG-202507-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,314.5920000000,0.31459200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
867740caffdff14b689db7fff591324e,packaging_materials,76,2025-03-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,272.0500,kg,2217.43,PKG-202503-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,326.4600000000,0.32646000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
e54076d8e49a388f26a377545dfcc17c,packaging_materials,220,2025-07-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,241.3600,kg,475.08,PKG-202507-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,289.6320000000,0.28963200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
986fe4facd9f8af1becd2e5c102c6f5e,packaging_materials,4,2025-01-01,Scope 3,,,,,,,PL002,Beverages,beverage,paper,packaging_paper_kg,229.2700,kg,1655.83,PKG-202501-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,275.1240000000,0.27512400000000000000,f,t,f,f,f,t,f,f,f,⚠️ Missing facility ID
b320fb6a7b8d0d31aa517222124c3227,packaging_materials,436,2026-01-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,232.0100,kg,707.92,PKG-202601-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,278.4120000000,0.27841200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
64b9faa91ef66a273dbaa9f255671436,packaging_materials,280,2025-08-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL002,Beverages,beverage,paper,packaging_paper_kg,332.1600,kg,1927.50,PKG-202508-FAC004-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,398.5920000000,0.39859200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
6623acab9c8f6653003cc91deedff2f1,packaging_materials,400,2025-12-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,paper,packaging_paper_kg,202.6300,kg,623.56,PKG-202512-FAC001-PL002-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,243.1560000000,0.24315600000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
06ab4e1a8da036814c8d68fd069be483,packaging_materials,89,2025-03-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL002,Beverages,beverage,plastic,packaging_plastic_kg,462.9400,kg,1028.44,PKG-202503-FAC002-PL002-PLA,EF_PLASTIC_KG_2025,2025.1,Synthetic material factor,2.650000,1226.7910000000,1.2267910000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
2544e7a5b82b705cf7e67e53318076bc,packaging_materials,149,2025-05-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL002,Beverages,beverage,plastic,packaging_plastic_kg,431.3500,kg,1757.06,PKG-202505-FAC001-PL002-PLA,EF_PLASTIC_KG_2025,2025.1,Synthetic material factor,2.650000,1143.0775000000,1.1430775000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
